store_ratio,basket_ratio,category_1,store_score,category_2,store_presence,score_1,score_2,score_3,score_4,time,popularity
0.423,0.00976,10,-27.805,1,0.99,0.8690000000000001,0.0833,0.119,112.569,169500,3
0.7020000000000001,0.895,1,-7.022,0,0.0542,0.0,0.0773,0.619,139.967,178286,4
0.6559999999999999,0.462,11,-14.072,0,0.518,0.000137,0.091,0.642,116.049,271093,4
0.633,0.461,5,-8.131,1,0.461,0.0,0.092,0.353,163.808,163840,4
0.7509999999999999,0.8140000000000001,2,-4.984,0,0.0734,0.0,0.0812,0.561,113.922,234141,4
0.7879999999999999,0.55,6,-7.065,0,0.127,0.0,0.0642,0.768,149.953,205600,4
0.457,0.00829,0,-31.953000000000003,1,0.994,0.931,0.095,0.352,125.439,290500,4
0.348,0.159,4,-20.835,0,0.99,0.937,0.103,0.108,122.842,146880,4
0.5429999999999999,0.5870000000000001,2,-3.792,1,0.713,0.0,0.0677,0.309,92.033,276585,4
0.449,0.412,2,-11.293,1,0.937,0.0,0.0692,0.905,118.38,342920,4
0.618,0.615,5,-5.609,1,0.855,2.26e-05,0.0541,0.809,90.415,257280,4
0.531,0.8029999999999999,0,-5.654,1,0.359,0.0,0.0949,0.748,169.701,202686,4
0.539,0.8109999999999999,1,-11.224,0,0.0616,0.000899,0.0644,0.5529999999999999,133.829,176600,4
0.747,0.897,5,-4.257,0,0.0104,0.763,0.0541,0.177,126.036,175714,4
0.4479999999999999,0.00504,7,-27.869,1,0.995,0.961,0.104,0.33,133.119,137957,4
0.2239999999999999,0.24,2,-11.948,1,0.777,0.946,0.102,0.0388,107.194,197980,4
0.726,0.794,1,-7.558,0,0.325,7.79e-05,0.0749,0.745,110.037,189818,4
0.309,0.0259,0,-35.156,1,0.994,0.94,0.0897,0.216,114.393,146300,3
0.557,0.8859999999999999,11,-4.196000000000001,0,0.000595,9.84e-05,0.0904,0.17,114.025,262440,4
0.602,0.43,1,-9.484,1,0.654,0.00013,0.104,0.298,159.845,238067,4
0.688,0.865,11,-4.843,0,0.0635,2.09e-06,0.0838,0.7979999999999999,108.907,175537,4
0.89,0.795,0,-2.658,1,0.0149,1.67e-06,0.0556,0.8540000000000001,106.953,182064,4
0.447,0.126,2,-19.511,1,0.565,0.0,0.0762,0.109,131.32399999999998,250112,4
0.593,0.74,0,-4.989,1,0.176,0.0,0.104,0.133,109.986,242747,4
0.789,0.487,7,-7.314,1,0.4579999999999999,4.36e-06,0.0751,0.49,101.975,188960,4
0.545,0.18,5,-21.022,0,0.988,0.906,0.0686,0.31,156.694,226867,4
0.655,0.3979999999999999,11,-13.822,0,0.456,0.00099,0.0814,0.659,130.722,336579,1
0.5489999999999999,0.916,4,-4.185,0,0.0049,0.123,0.104,0.632,127.131,219400,4
0.7829999999999999,0.61,7,-6.124,1,0.3429999999999999,0.0,0.0983,0.418,100.047,214265,4
0.455,0.976,9,-3.757,0,0.00274,0.623,0.0566,0.542,137.895,195600,4
0.628,0.889,11,-6.675,1,0.0336,0.4639999999999999,0.0822,0.8859999999999999,138.005,337893,4
0.1669999999999999,0.133,0,-20.728,1,0.99,0.835,0.0941,0.0956,69.194,233143,4
0.281,0.238,9,-12.343,1,0.97,0.106,0.0875,0.147,75.36,249840,3
0.308,0.0564,9,-19.039,0,0.97,0.00889,0.0634,0.106,93.076,313520,1
0.794,0.3779999999999999,1,-7.935,1,0.22,1.79e-06,0.0852,0.541,99.99,195800,4
0.373,0.1119999999999999,7,-22.063,1,0.992,0.914,0.104,0.501,110.651,144264,4
0.898,0.759,7,-4.942,1,0.2269999999999999,0.0010199999999999,0.104,0.24,127.966,180152,4
0.316,0.713,5,-7.657999999999999,1,0.698,0.0321,0.0998,0.36,116.973,150293,4
0.588,0.158,2,-12.032,1,0.8909999999999999,0.0,0.092,0.462,85.368,169219,5
0.352,0.0517,10,-22.434,0,0.993,0.955,0.102,0.249,94.173,138750,3
0.731,0.867,11,-5.881,1,0.0395,0.0,0.0861,0.7759999999999999,104.019,200373,4
0.267,0.142,9,-21.629,1,0.931,0.963,0.0987,0.0347,139.381,204580,4
0.6779999999999999,0.518,6,-7.79,1,0.4629999999999999,0.0,0.088,0.784,88.00299999999999,198409,4
0.6609999999999999,0.4,7,-6.499,1,0.6779999999999999,0.0,0.0697,0.397,101.025,157747,4
0.62,0.711,1,-6.943,1,0.477,0.000168,0.0812,0.96,98.263,151731,4
0.555,0.973,9,-3.804,1,0.048,0.0,0.0853,0.805,118.642,316707,4
0.24,0.0394,5,-32.821,1,0.995,0.292,0.0965,0.251,82.29700000000001,177000,3
0.4529999999999999,0.987,11,-2.298,0,3.73e-05,2.25e-06,0.0576,0.336,160.035,334440,4
0.535,0.6459999999999999,0,-4.377,1,0.104,0.0,0.0818,0.37,97.963,192945,3
0.493,0.921,10,-5.471,0,2.74e-06,0.8370000000000001,0.0749,0.414,108.02,239750,4
0.181,0.245,1,-12.333,1,0.779,0.899,0.0681,0.0366,109.007,287521,4
0.7120000000000001,0.362,2,-14.044,0,0.0839,0.8109999999999999,0.0632,0.8,94.985,272931,4
0.629,0.696,1,-5.572,0,0.0195,0.0,0.0554,0.623,93.034,207627,4
0.8,0.773,10,-8.459,1,0.3939999999999999,0.00131,0.0705,0.802,103.911,241300,4
0.825,0.753,1,-9.233,1,0.114,4.6200000000000005e-05,0.0697,0.892,94.999,307533,4
0.482,0.613,4,-8.537,1,0.195,6.04e-05,0.0967,0.555,178.202,227600,3
0.643,0.5579999999999999,7,-8.874,0,0.568,0.00113,0.085,0.7040000000000001,110.962,119240,4
0.437,0.446,7,-9.909,1,0.97,0.000184,0.0707,0.935,50.048,269747,4
0.718,0.908,9,-5.38,1,0.479,0.00101,0.0543,0.955,142.959,296613,4
0.4639999999999999,0.439,5,-15.417,1,0.924,0.905,0.104,0.315,120.489,212262,4
0.359,0.648,3,-7.06,1,0.108,0.0135,0.0555,0.133,111.733,278373,4
0.677,0.649,10,-5.906000000000001,1,0.0442,0.0695,0.104,0.787,82.016,308067,4
0.159,0.191,0,-17.058,1,0.162,0.758,0.0974,0.355,72.042,259068,4
0.456,0.239,2,-13.063,1,0.867,0.901,0.1,0.158,80.702,181849,4
0.415,0.11,1,-14.901,1,0.951,0.00234,0.0962,0.2339999999999999,81.876,240147,4
0.6459999999999999,0.887,9,-4.452,1,0.127,0.000259,0.0698,0.522,110.963,323467,4
0.6759999999999999,0.7709999999999999,8,-3.675,1,0.0237,7e-06,0.102,0.569,99.048,207133,4
0.363,0.00594,1,-29.212,1,0.995,0.908,0.0665,0.0645,68.986,300053,5
0.706,0.555,9,-9.386,0,0.672,0.00984,0.102,0.39,139.974,168308,4
0.579,0.203,9,-15.216,0,0.292,0.0,0.0866,0.602,138.798,216573,4
0.597,0.86,7,-9.488,1,0.207,1.87e-05,0.089,0.908,170.475,284767,4
0.642,0.5429999999999999,5,-11.517,1,0.222,0.942,0.0989,0.442,166.003,268694,4
0.802,0.728,8,-6.361000000000001,1,0.166,0.0003109999999999,0.0733,0.54,120.96,162983,4
0.591,0.611,1,-7.778,1,0.331,7.99e-06,0.103,0.481,141.97899999999998,304765,4
0.569,0.0967,7,-16.331,1,0.933,0.7020000000000001,0.0872,0.168,111.898,103573,5
0.49,0.162,2,-14.205,1,0.7979999999999999,0.113,0.0786,0.293,139.858,203727,4
0.944,0.7490000000000001,11,-6.376,0,0.0747,1.96e-05,0.0841,0.493,138.004,158261,4
0.85,0.526,1,-10.047,1,0.417,0.000275,0.0913,0.377,128.983,171163,4
0.513,0.349,3,-8.67,1,0.7390000000000001,1.76e-06,0.0819999999999999,0.162,149.689,276982,4
0.942,0.152,11,-19.656,1,0.35,0.268,0.104,0.482,134.998,189064,4
0.7559999999999999,0.436,11,-9.683,0,0.0552,1.27e-05,0.0699,0.34,159.99200000000002,223500,4
0.797,0.7909999999999999,11,-4.198,1,0.000679,0.0075099999999999,0.0678,0.589,126.004,156960,4
0.687,0.8859999999999999,7,-8.219,1,0.38,0.00646,0.0702,0.467,112.073,247533,4
0.53,0.7170000000000001,1,-6.073,1,0.201,0.0,0.0544,0.906,160.458,236987,4
0.1989999999999999,0.0935,11,-15.13,0,0.94,0.0236,0.067,0.0715,78.80199999999999,218112,4
0.6779999999999999,0.87,6,-3.132,1,0.0556,0.0,0.0534,0.228,127.765,193359,4
0.604,0.37,4,-18.45,1,0.836,0.346,0.0954,0.6659999999999999,90.339,290733,3
0.81,0.428,5,-9.797,0,0.208,0.836,0.094,0.447,140.037,170643,4
0.778,0.317,1,-10.732,0,0.5920000000000001,0.0,0.0881,0.327,140.048,178627,4
0.6829999999999999,0.207,5,-20.272,1,0.731,0.917,0.0962,0.1669999999999999,99.952,184319,4
0.593,0.258,10,-20.082,0,0.863,0.926,0.0906,0.1,116.41,215660,4
0.344,0.00694,1,-31.79,1,0.994,0.944,0.0937,0.166,56.973,181500,4
0.349,0.431,0,-12.585,1,0.561,0.0,0.0987,0.424,153.061,214000,3
0.442,0.358,11,-11.02,1,0.785,5.53e-05,0.1009999999999999,0.302,95.159,291563,4
0.7509999999999999,0.449,5,-9.236,1,0.283,0.921,0.0729,0.184,79.079,130633,4
0.8009999999999999,0.8220000000000001,6,-4.655,1,0.113,0.00424,0.0877,0.946,176.048,236493,4
0.421,0.0139,2,-30.452,1,0.995,0.962,0.1009999999999999,0.419,71.471,114000,4
0.643,0.765,11,-4.288,0,0.282,0.0,0.0773,0.67,99.892,248467,4
0.335,0.0522,8,-26.91,1,0.989,0.942,0.103,0.184,110.403,120625,4
0.275,0.524,7,-8.656,1,0.785,1.46e-05,0.0974,0.291,106.094,311613,3
0.278,0.00897,10,-35.603,1,0.986,0.7809999999999999,0.0717,0.598,110.174,244120,3
0.6459999999999999,0.0942,6,-18.365,0,0.98,0.369,0.0916,0.402,104.374,135746,3
0.715,0.584,8,-8.231,1,0.432,1.41e-06,0.095,0.61,90.987,203173,4
0.62,0.502,3,-8.375,1,0.841,0.0005099999999999,0.1,0.302,119.959,247290,4
0.261,0.0356,3,-21.496,1,0.866,0.12,0.0949,0.131,93.72,200513,4
0.37,0.12,10,-25.251,0,0.993,0.906,0.104,0.187,127.129,100000,3
0.818,0.716,2,-9.551,1,0.0681,0.0,0.0712,0.8590000000000001,97.979,269264,4
0.522,0.322,2,-9.703,1,0.816,0.0,0.0961,0.2019999999999999,149.934,206675,4
0.85,0.696,10,-7.92,0,0.0436,0.68,0.0802,0.504,99.999,326987,4
0.742,0.48,1,-7.985,0,0.0271,0.0,0.0711,0.807,135.811,202198,4
0.6890000000000001,0.527,0,-8.031,1,0.0517,0.0,0.0964,0.363,130.026,219458,4
0.178,0.115,1,-26.335,1,0.956,0.868,0.0587,0.0923,65.281,158797,4
0.604,0.487,8,-6.5760000000000005,1,0.5670000000000001,0.0,0.103,0.427,155.959,187653,3
0.3929999999999999,0.0563,8,-23.868,0,0.993,0.923,0.104,0.345,70.185,112440,5
0.862,0.779,11,-7.442,0,0.0105,0.000184,0.0905,0.67,104.973,214685,3
0.654,0.792,7,-5.528,1,0.103,0.0,0.0883,0.917,132.803,144293,4
0.409,0.992,3,-2.803,0,4.8200000000000006e-05,2.03e-06,0.1,0.344,149.859,200677,4
0.631,0.912,9,-7.591,0,0.0346,0.5539999999999999,0.0729,0.3289999999999999,138.043,216360,4
0.605,0.365,7,-11.144,1,0.63,6.83e-06,0.0554,0.2239999999999999,84.62799999999999,193668,4
0.531,0.747,7,-9.368,1,0.146,0.0722,0.07,0.7609999999999999,93.559,240991,4
0.529,0.3939999999999999,10,-9.124,1,0.845,1.96e-06,0.0697,0.659,82.99600000000001,262336,4
0.191,0.0946,10,-25.59,1,0.99,0.933,0.1009999999999999,0.348,110.502,100347,4
0.239,0.195,0,-16.646,0,0.8590000000000001,3.9e-06,0.104,0.185,101.671,234667,4
0.812,0.759,6,-5.941,1,0.0279,0.0,0.0835,0.77,102.028,174243,4
0.711,0.6659999999999999,0,-5.523,0,0.231,0.0,0.0637,0.763,165.821,220551,4
0.7440000000000001,0.823,5,-4.1610000000000005,0,0.3229999999999999,0.0,0.0706,0.913,93.926,193613,4
0.809,0.635,10,-6.39,1,0.41,0.00094,0.0566,0.969,109.448,217773,4
0.181,0.0141,5,-25.876,1,0.992,0.897,0.0625,0.104,133.48,156347,4
0.247,0.972,1,-5.865,1,0.0235,0.249,0.0712,0.275,165.09599999999998,166480,4
0.563,0.535,8,-7.922000000000001,1,0.509,2.35e-06,0.0838,0.391,94.574,198173,4
0.795,0.802,2,-8.27,1,0.00346,0.929,0.0888,0.0563,107.004,346480,4
0.524,0.322,9,-9.595,1,0.123,0.0248,0.0941,0.1669999999999999,110.195,195436,4
0.58,0.4679999999999999,4,-11.482,0,0.737,0.000227,0.0984,0.539,129.877,322520,4
0.31,0.156,9,-22.46,0,0.994,0.879,0.0894,0.3779999999999999,87.92200000000001,244093,3
0.716,0.301,6,-12.081,1,0.7020000000000001,0.145,0.0885,0.3289999999999999,129.997,266907,4
0.428,0.0543,0,-21.647,1,0.988,0.892,0.0737,0.104,173.812,222069,4
0.746,0.55,4,-10.943,0,0.000741,0.889,0.0904,0.532,120.006,282520,4
0.6579999999999999,0.755,9,-7.966,1,0.11,0.6559999999999999,0.0966,0.914,115.02,124735,4
0.608,0.92,1,-2.528,1,0.105,0.034,0.0936,0.358,140.018,289018,4
0.626,0.247,8,-14.287,1,0.309,0.0,0.0757,0.43,94.072,175373,3
0.5539999999999999,0.899,6,-4.149,0,0.000469,0.000365,0.0867,0.556,157.995,218333,4
0.792,0.723,11,-5.869,1,0.754,0.0,0.0929,0.8079999999999999,129.999,261347,4
0.3339999999999999,0.00732,4,-30.908,0,0.991,0.952,0.0968,0.0964,60.17100000000001,241987,4
0.442,0.0961,9,-24.556,1,0.994,0.963,0.0972,0.5479999999999999,71.27199999999999,126706,4
0.5760000000000001,0.432,10,-13.642,0,0.233,0.00135,0.0743,0.348,132.144,260893,4
0.556,0.0134,0,-24.244,1,0.995,0.947,0.0706,0.246,119.535,187237,4
0.485,0.701,8,-3.807,1,0.039,0.0,0.0977,0.613,151.94799999999998,184920,4
0.588,0.7020000000000001,11,-4.271,1,0.104,0.0,0.089,0.429,124.909,203686,4
0.706,0.39,9,-13.673,1,0.0221,3.81e-05,0.0944,0.8390000000000001,90.584,217533,4
0.356,0.621,2,-5.049,1,0.178,0.0,0.0923,0.366,159.308,188908,3
0.369,0.452,6,-8.166,0,0.397,0.0,0.0929,0.1669999999999999,123.997,298064,4
0.43,0.7040000000000001,1,-8.008,0,0.000155,0.00221,0.0933,0.703,118.242,315120,4
0.5429999999999999,0.787,8,-6.52,1,0.248,0.0,0.0778,0.3429999999999999,173.702,189397,4
0.382,0.416,0,-9.303,1,0.0733,0.0,0.0719,0.125,102.089,221693,4
0.4429999999999999,0.497,3,-8.99,1,0.373,0.0,0.083,0.257,74.189,242006,4
0.384,0.4579999999999999,2,-9.81,1,0.152,0.0148,0.102,0.125,176.52700000000002,276453,4
0.4579999999999999,0.948,9,-3.902,0,2.54e-06,0.841,0.0663,0.303,134.995,213333,3
0.573,0.69,2,-4.529,1,0.284,2.02e-06,0.0995,0.7759999999999999,176.13299999999998,225968,4
0.5670000000000001,0.0988,10,-22.061,1,0.996,0.97,0.0894,0.425,66.829,89749,4
0.675,0.413,5,-8.051,1,0.715,6.64e-05,0.104,0.206,139.97899999999998,218947,4
0.5870000000000001,0.5589999999999999,1,-7.742000000000001,1,0.3989999999999999,6.69e-06,0.0992,0.19,92.036,221173,4
0.742,0.865,0,-3.2430000000000003,1,0.128,0.0,0.0959,0.527,115.047,236255,4
0.406,0.0307,0,-17.636,1,0.951,0.0,0.0984,0.245,136.716,173500,4
0.7929999999999999,0.955,10,-4.551,0,0.0641,0.922,0.0956,0.8420000000000001,113.009,209457,4
0.175,0.0475,11,-29.131,0,0.984,0.971,0.0917,0.0453,122.427,206000,3
0.485,0.482,11,-8.875,0,0.833,0.77,0.0887,0.665,172.855,284813,3
0.371,0.514,1,-9.994,1,0.746,1.28e-05,0.1009999999999999,0.186,149.876,238800,3
0.552,0.599,1,-5.75,0,0.0703,0.0,0.0986,0.0916,161.884,208457,4
0.748,0.611,8,-4.426,0,0.71,0.0,0.103,0.6579999999999999,109.996,223091,4
0.73,0.703,0,-5.672000000000001,0,0.109,0.0,0.0657,0.595,138.113,192120,4
0.631,0.792,0,-4.364,0,0.23,0.000317,0.0756,0.462,82.90100000000001,247493,4
0.595,0.0844,10,-23.599,1,0.994,0.953,0.1,0.181,120.394,111208,4
0.8640000000000001,0.916,6,-5.448,0,0.163,0.838,0.0733,0.757,120.02,166904,4
0.516,0.7340000000000001,9,-5.59,0,0.0076,0.000136,0.088,0.0386,75.012,174283,4
0.929,0.667,8,-6.789,0,0.0185,0.0,0.1,0.2739999999999999,126.998,155168,4
0.625,0.196,9,-11.448,1,0.8340000000000001,0.00185,0.0931,0.3,119.637,235827,4
0.655,0.933,7,-7.702999999999999,1,0.00332,0.0365,0.0983,0.472,128.701,239933,4
0.5920000000000001,0.476,7,-7.68,1,0.342,6.42e-05,0.0982,0.455,81.925,194634,4
0.356,0.317,6,-10.467,1,0.423,0.000733,0.1,0.238,159.907,285357,3
0.165,0.0638,4,-25.074,0,0.992,0.0183,0.087,0.0623,168.989,180933,3
0.609,0.495,9,-9.866,1,0.306,5.489999999999999e-05,0.093,0.7120000000000001,84.99600000000001,250693,4
0.162,0.0167,2,-33.191,0,0.98,0.0986,0.0868,0.0376,130.542,274320,3
0.626,0.145,4,-14.24,0,0.946,0.895,0.0977,0.212,72.067,214074,1
0.31,0.251,10,-13.376,1,0.866,0.8370000000000001,0.0993,0.474,88.344,150200,1
0.711,0.373,1,-14.861,0,0.0606,0.939,0.0759,0.574,150.378,293467,4
0.446,0.865,6,-3.937,1,0.00162,0.0,0.0749,0.8029999999999999,166.14,143809,4
0.698,0.893,7,-3.402,1,0.0482,0.0,0.0756,0.931,79.997,208600,4
0.76,0.555,7,-10.165,1,0.409,0.213,0.0822,0.52,98.066,223028,4
0.685,0.736,0,-5.656000000000001,1,0.0997,0.0112,0.1009999999999999,0.893,117.979,218644,4
0.565,0.527,8,-5.035,1,0.148,2.3e-06,0.103,0.231,91.989,261918,4
0.897,0.5920000000000001,9,-4.899,1,0.00596,0.1989999999999999,0.0874,0.628,124.007,248710,4
0.35,0.412,11,-12.978,1,0.374,0.0002009999999999,0.0657,0.168,76.536,182400,4
0.7,0.6970000000000001,4,-5.249,0,0.00922,0.0,0.104,0.409,83.95100000000001,217143,4
0.748,0.8859999999999999,10,-6.707999999999999,0,0.0568,0.00902,0.0565,0.962,103.789,361800,4
0.437,0.326,7,-14.59,1,0.91,0.653,0.0621,0.175,105.309,198013,3
0.878,0.713,5,-4.566,0,0.0581,0.0,0.0822,0.615,92.028,202373,4
0.355,0.127,10,-10.885,1,0.939,0.0,0.1009999999999999,0.105,98.529,238759,4
0.5870000000000001,0.19,5,-25.7,1,0.932,0.902,0.0864,0.2769999999999999,140.015,189231,4
0.636,0.261,8,-17.456,0,0.904,0.934,0.0988,0.236,139.961,253709,4
0.601,0.266,0,-12.166,1,0.897,0.8690000000000001,0.104,0.477,80.444,128065,4
0.575,0.446,3,-13.839,1,0.426,0.0175,0.0656,0.532,75.501,272432,4
0.526,0.688,0,-6.483,1,0.0598,0.00322,0.0819,0.503,162.06799999999998,223360,4
0.358,0.0052899999999999,10,-35.543,1,0.995,0.907,0.0844,0.145,67.592,155587,3
0.815,0.647,9,-7.162000000000001,0,0.3989999999999999,0.0,0.0738,0.182,125.95,176773,4
0.624,0.916,7,-4.931,0,0.0008869999999999,0.0,0.0934,0.632,109.968,198542,4
0.341,0.8240000000000001,10,-6.278,1,0.00539,0.5479999999999999,0.0847,0.175,106.534,167000,4
0.457,0.948,10,-3.364,1,0.0191,0.0,0.0536,0.878,148.0,208960,4
0.467,0.7609999999999999,9,-5.893,1,0.0186,1.25e-06,0.0666,0.257,145.241,225333,4
0.672,0.733,2,-8.457,1,0.1119999999999999,0.373,0.0764,0.337,111.436,208330,4
0.733,0.65,5,-3.539,1,0.0703,6.59e-05,0.0829,0.348,110.003,209160,4
0.607,0.828,1,-5.553999999999999,1,0.0049299999999999,0.255,0.0881,0.384,125.003,184059,4
0.6779999999999999,0.6629999999999999,1,-10.035,1,0.151,0.96,0.0666,0.3379999999999999,87.99,328125,4
0.616,0.753,5,-5.779,1,0.0885,3.79e-05,0.104,0.502,124.03,152941,4
0.682,0.066,9,-17.156,1,0.995,0.967,0.0977,0.701,105.557,80054,4
0.618,0.4479999999999999,9,-10.248,0,0.027,0.767,0.0924,0.074,107.181,167889,3
0.581,0.769,2,-4.32,1,0.545,0.0,0.0706,0.516,151.901,237064,4
0.7340000000000001,0.44,10,-9.159,0,0.19,0.0,0.0952,0.502,79.998,181500,4
0.208,0.0314,10,-26.419,1,0.994,0.542,0.103,0.0694,96.712,209107,4
0.596,0.8340000000000001,9,-4.308,1,0.0563,0.0,0.0866,0.618,116.0,205200,4
0.5,0.0068,4,-27.241,1,0.995,0.909,0.1009999999999999,0.124,67.20100000000001,105250,4
0.698,0.475,1,-15.488,1,0.35,0.2239999999999999,0.102,0.148,104.979,187429,4
0.161,0.0535,0,-23.811,1,0.976,0.489,0.0861,0.0538,91.131,286267,4
0.605,0.574,2,-10.536,1,0.5589999999999999,0.113,0.0684,0.5429999999999999,129.44899999999998,350267,4
0.77,0.038,9,-18.813,0,0.961,0.6829999999999999,0.1009999999999999,0.1969999999999999,81.015,112593,4
0.624,0.746,6,-8.593,0,0.0408,0.659,0.1,0.2739999999999999,141.289,207200,4
0.432,0.139,0,-11.737,1,0.89,0.0,0.0828,0.188,72.113,178469,4
0.261,0.25,7,-18.526,1,0.474,0.893,0.0882,0.0827,153.045,165269,4
0.745,0.716,9,-8.221,0,0.2019999999999999,0.0,0.059,0.8170000000000001,132.93200000000002,257187,4
0.763,0.84,8,-3.704,1,0.0346,0.0,0.0601,0.748,92.477,287547,4
0.665,0.126,4,-14.4,0,0.974,0.929,0.0904,0.457,73.917,116989,3
0.581,0.444,4,-8.484,1,0.677,0.0,0.0854,0.787,99.273,372187,4
0.588,0.568,6,-9.766,1,0.16,0.0,0.0792,0.952,106.938,232760,4
0.228,0.0243,5,-34.148,0,0.898,0.89,0.0996,0.036,125.515,232000,4
0.635,0.856,4,-3.946,0,0.701,0.0001899999999999,0.0565,0.688,97.276,354973,4
0.887,0.8759999999999999,1,-5.831,1,0.104,1.4300000000000002e-05,0.057,0.492,140.026,121714,4
0.434,0.0193,2,-26.368,0,0.99,0.906,0.0946,0.327,70.875,152481,4
0.6779999999999999,0.505,6,-8.263,1,0.4579999999999999,0.0,0.0847,0.805,140.023,164571,4
0.7020000000000001,0.691,1,-8.825,0,0.173,0.25,0.0877,0.728,167.99599999999998,228059,4
0.6609999999999999,0.762,11,-5.372999999999999,0,0.000608,0.308,0.1,0.375,107.017,215574,4
0.745,0.46,5,-9.92,0,0.0952,1.06e-06,0.0751,0.802,84.994,322013,4
0.236,0.106,7,-26.927,0,0.993,0.0585,0.0909,0.138,126.978,149600,1
0.3879999999999999,0.291,3,-12.952,1,0.774,1.93e-05,0.0874,0.51,83.943,202047,4
0.442,0.619,1,-5.28,1,0.0841,0.0,0.0889,0.382,128.31799999999998,206279,4
0.476,0.263,0,-12.036,1,0.935,0.00179,0.091,0.147,121.107,190293,4
0.643,0.35,4,-5.924,0,0.784,0.0,0.102,0.541,118.199,240457,1
0.7020000000000001,0.825,6,-3.787,0,0.00883,0.0,0.0674,0.915,102.977,203064,4
0.8029999999999999,0.321,6,-7.742000000000001,0,0.195,0.0,0.0819,0.5920000000000001,128.096,181765,4
0.6809999999999999,0.54,7,-7.23,1,0.475,2.95e-05,0.0656,0.372,89.99799999999999,289000,4
0.489,0.8909999999999999,6,-4.507,0,1.33e-05,3.16e-06,0.0722,0.5579999999999999,145.016,242040,4
0.522,0.541,4,-8.743,1,0.0513,0.0002009999999999,0.0788,0.27,132.082,228867,4
0.66,0.372,2,-6.025,0,0.417,0.0,0.0954,0.432,119.946,252227,3
0.174,0.175,7,-12.321,1,0.935,0.0,0.0976,0.162,151.822,118867,4
0.659,0.878,0,-5.987,1,0.3389999999999999,0.000543,0.0731,0.843,131.037,209587,4
0.768,0.111,0,-10.938,1,0.703,0.847,0.104,0.188,120.096,144500,4
0.5379999999999999,0.777,11,-9.303,0,0.044,0.109,0.0628,0.962,131.835,329331,4
0.688,0.473,8,-9.059,1,0.716,4.46e-05,0.104,0.299,84.958,318525,4
0.684,0.8079999999999999,0,-2.737,1,0.0518,1.02e-05,0.0858,0.7120000000000001,173.905,174027,4
0.56,0.1969999999999999,5,-16.066,1,0.677,2.43e-06,0.0834,0.173,71.676,178000,4
0.528,0.367,2,-9.227,1,0.878,0.000146,0.0795,0.293,128.715,190427,4
0.623,0.928,6,-5.367999999999999,0,0.0060799999999999,0.129,0.078,0.351,124.985,218880,4
0.611,0.667,10,-7.507999999999999,0,0.0843,6.02e-06,0.09,0.349,159.876,163500,4
0.579,0.7240000000000001,11,-5.513,0,0.094,2.43e-06,0.068,0.7879999999999999,172.023,175752,4
0.321,0.429,6,-7.073,1,0.7240000000000001,9.1e-05,0.0606,0.174,123.419,260907,4
0.757,0.892,11,-5.374,0,0.0315,0.000175,0.0773,0.5720000000000001,103.04,184339,4
0.922,0.906,7,-8.513,1,0.3389999999999999,0.0001629999999999,0.099,0.8079999999999999,111.963,258385,4
0.7170000000000001,0.653,1,-5.634,1,0.2289999999999999,0.0,0.1009999999999999,0.412,106.966,207320,4
0.612,0.622,5,-6.0760000000000005,1,0.272,0.00193,0.0887,0.506,95.086,98526,4
0.6940000000000001,0.351,9,-10.92,1,0.813,0.00165,0.0969999999999999,0.691,145.907,249933,4
0.461,0.29,1,-7.999,1,0.855,0.0,0.103,0.412,144.739,194547,4
0.7240000000000001,0.695,11,-5.226,1,0.073,0.0,0.0889,0.235,139.0,224400,4
0.8190000000000001,0.674,0,-3.145,1,0.0849,0.0,0.0667,0.682,106.032,217053,4
0.853,0.731,5,-8.822000000000001,0,0.08,0.446,0.057,0.772,115.985,330013,4
0.515,0.447,0,-10.533,1,0.291,0.0001199999999999,0.0923,0.184,76.575,264947,4
0.174,0.178,1,-18.717,0,0.994,0.861,0.0737,0.0347,167.972,278933,3
0.733,0.669,4,-7.963999999999999,0,0.166,0.0465,0.1009999999999999,0.361,138.014,232609,4
0.7909999999999999,0.937,11,-6.879,0,0.016,0.6940000000000001,0.0797,0.206,126.009,337972,4
0.162,0.0255,1,-30.982,1,0.99,0.887,0.0982,0.0362,143.332,213621,3
0.593,0.4429999999999999,3,-17.845,0,0.679,0.675,0.0948,0.0396,119.971,252000,4
0.469,0.526,10,-12.986,1,0.144,4.99e-05,0.1009999999999999,0.14,129.966,234508,4
0.847,0.418,6,-9.129,0,0.0364,0.121,0.1009999999999999,0.414,120.042,203427,4
0.748,0.551,1,-9.054,1,0.243,1.57e-06,0.0943,0.65,113.535,262240,4
0.862,0.72,4,-4.048,1,0.487,1.19e-06,0.0604,0.965,129.972,198707,4
0.523,0.526,6,-11.162,0,0.88,0.145,0.0873,0.753,154.891,351684,4
0.8,0.418,8,-17.007,1,0.0943,0.0002029999999999,0.0759,0.727,94.381,236693,4
0.402,0.0396,9,-26.635,1,0.992,0.936,0.084,0.0934,114.664,148625,4
0.7709999999999999,0.888,8,-4.447,1,0.0445,0.00431,0.0976,0.619,101.285,140887,3
0.364,0.0726,1,-21.326,1,0.993,0.939,0.0969999999999999,0.547,85.779,122442,4
0.5720000000000001,0.6729999999999999,6,-5.565,1,0.0596,0.0,0.0887,0.573,106.024,221667,4
0.71,0.8079999999999999,2,-6.702999999999999,0,0.44,0.000773,0.0734,0.392,99.989,226003,4
